Volatility 3 Framework 2.4.1

PID	Process	Value	Privilege	Attributes	Description
2068	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
2068	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
2068	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2068	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2068	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
2068	svchost.exe	12	SeSystemtimePrivilege		Change the system time
2068	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
2068	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
2068	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
2068	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
2068	svchost.exe	17	SeBackupPrivilege		Backup files and directories
2068	svchost.exe	18	SeRestorePrivilege		Restore files and directories
2068	svchost.exe	19	SeShutdownPrivilege		Shut down the system
2068	svchost.exe	20	SeDebugPrivilege		Debug programs
2068	svchost.exe	21	SeAuditPrivilege	Present	Generate security audits
2068	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
2068	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2068	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2068	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
2068	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
2068	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2068	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
2068	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
2068	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
2068	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2068	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2068	svchost.exe	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
2068	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
2068	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
2068	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
2196	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
2196	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
2196	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
2196	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
2196	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2196	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
2196	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
2196	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2196	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2196	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
2196	svchost.exe	12	SeSystemtimePrivilege		Change the system time
2196	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
2196	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
2196	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
2196	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
2196	svchost.exe	17	SeBackupPrivilege		Backup files and directories
2196	svchost.exe	18	SeRestorePrivilege		Restore files and directories
2196	svchost.exe	19	SeShutdownPrivilege		Shut down the system
2196	svchost.exe	20	SeDebugPrivilege		Debug programs
2196	svchost.exe	21	SeAuditPrivilege		Generate security audits
2196	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
2196	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2196	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2196	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
2196	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
2196	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2196	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
2196	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
2196	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
2196	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2196	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2196	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
2196	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
2196	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
2196	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
2316	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
2316	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
2316	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
2316	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
2316	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2316	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
2316	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
2316	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2316	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2316	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
2316	svchost.exe	12	SeSystemtimePrivilege	Present	Change the system time
2316	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
2316	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
2316	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
2316	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
2316	svchost.exe	17	SeBackupPrivilege		Backup files and directories
2316	svchost.exe	18	SeRestorePrivilege		Restore files and directories
2316	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
2316	svchost.exe	20	SeDebugPrivilege		Debug programs
2316	svchost.exe	21	SeAuditPrivilege	Present	Generate security audits
2316	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
2316	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2316	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2316	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
2316	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
2316	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2316	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
2316	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
2316	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
2316	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2316	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2316	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
2316	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
2316	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
2316	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
2324	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
2324	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
2324	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
2324	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
2324	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2324	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
2324	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
2324	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2324	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2324	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
2324	svchost.exe	12	SeSystemtimePrivilege		Change the system time
2324	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
2324	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
2324	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
2324	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
2324	svchost.exe	17	SeBackupPrivilege		Backup files and directories
2324	svchost.exe	18	SeRestorePrivilege		Restore files and directories
2324	svchost.exe	19	SeShutdownPrivilege		Shut down the system
2324	svchost.exe	20	SeDebugPrivilege		Debug programs
2324	svchost.exe	21	SeAuditPrivilege		Generate security audits
2324	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
2324	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2324	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2324	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
2324	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
2324	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2324	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
2324	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
2324	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
2324	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2324	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2324	svchost.exe	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
2324	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
2324	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
2324	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
2368	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
2368	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
2368	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
2368	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
2368	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2368	svchost.exe	7	SeTcbPrivilege	Default	Act as part of the operating system
2368	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
2368	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2368	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2368	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
2368	svchost.exe	12	SeSystemtimePrivilege		Change the system time
2368	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
2368	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
2368	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
2368	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
2368	svchost.exe	17	SeBackupPrivilege		Backup files and directories
2368	svchost.exe	18	SeRestorePrivilege		Restore files and directories
2368	svchost.exe	19	SeShutdownPrivilege		Shut down the system
2368	svchost.exe	20	SeDebugPrivilege	Default	Debug programs
2368	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
2368	svchost.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
2368	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2368	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2368	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
2368	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
2368	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2368	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
2368	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
2368	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
2368	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2368	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2368	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
2368	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
2368	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
2368	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
2508	spoolsv.exe	2	SeCreateTokenPrivilege		Create a token object
2508	spoolsv.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
2508	spoolsv.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
2508	spoolsv.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
2508	spoolsv.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2508	spoolsv.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
2508	spoolsv.exe	8	SeSecurityPrivilege		Manage auditing and security log
2508	spoolsv.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2508	spoolsv.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2508	spoolsv.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
2508	spoolsv.exe	12	SeSystemtimePrivilege		Change the system time
2508	spoolsv.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
2508	spoolsv.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
