Volatility 3 Framework 2.4.1

PID	Process	Value	Privilege	Attributes	Description
2228	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
2228	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
2228	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2228	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2228	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
2228	svchost.exe	12	SeSystemtimePrivilege		Change the system time
2228	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
2228	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
2228	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
2228	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
2228	svchost.exe	17	SeBackupPrivilege		Backup files and directories
2228	svchost.exe	18	SeRestorePrivilege		Restore files and directories
2228	svchost.exe	19	SeShutdownPrivilege		Shut down the system
2228	svchost.exe	20	SeDebugPrivilege		Debug programs
2228	svchost.exe	21	SeAuditPrivilege		Generate security audits
2228	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
2228	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2228	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2228	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
2228	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
2228	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2228	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
2228	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
2228	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
2228	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2228	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2228	svchost.exe	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
2228	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
2228	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
2228	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
2360	spoolsv.exe	2	SeCreateTokenPrivilege		Create a token object
2360	spoolsv.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
2360	spoolsv.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
2360	spoolsv.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
2360	spoolsv.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2360	spoolsv.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
2360	spoolsv.exe	8	SeSecurityPrivilege		Manage auditing and security log
2360	spoolsv.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2360	spoolsv.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2360	spoolsv.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
2360	spoolsv.exe	12	SeSystemtimePrivilege		Change the system time
2360	spoolsv.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
2360	spoolsv.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
2360	spoolsv.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
2360	spoolsv.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
2360	spoolsv.exe	17	SeBackupPrivilege		Backup files and directories
2360	spoolsv.exe	18	SeRestorePrivilege		Restore files and directories
2360	spoolsv.exe	19	SeShutdownPrivilege		Shut down the system
2360	spoolsv.exe	20	SeDebugPrivilege	Default	Debug programs
2360	spoolsv.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
2360	spoolsv.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
2360	spoolsv.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2360	spoolsv.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2360	spoolsv.exe	25	SeUndockPrivilege		Remove computer from docking station
2360	spoolsv.exe	26	SeSyncAgentPrivilege		Synch directory service data
2360	spoolsv.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2360	spoolsv.exe	28	SeManageVolumePrivilege		Manage the files on a volume
2360	spoolsv.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
2360	spoolsv.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
2360	spoolsv.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2360	spoolsv.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2360	spoolsv.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
2360	spoolsv.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
2360	spoolsv.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
2360	spoolsv.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
2408	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
2408	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
2408	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
2408	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
2408	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2408	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
2408	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
2408	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2408	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2408	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
2408	svchost.exe	12	SeSystemtimePrivilege		Change the system time
2408	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
2408	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
2408	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
2408	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
2408	svchost.exe	17	SeBackupPrivilege		Backup files and directories
2408	svchost.exe	18	SeRestorePrivilege		Restore files and directories
2408	svchost.exe	19	SeShutdownPrivilege		Shut down the system
2408	svchost.exe	20	SeDebugPrivilege		Debug programs
2408	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
2408	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
2408	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2408	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2408	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
2408	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
2408	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2408	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
2408	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
2408	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
2408	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2408	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2408	svchost.exe	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
2408	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
2408	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
2408	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
2444	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
2444	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
2444	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
2444	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
2444	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2444	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
2444	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
2444	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2444	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2444	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
2444	svchost.exe	12	SeSystemtimePrivilege		Change the system time
2444	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
2444	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
2444	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
2444	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
2444	svchost.exe	17	SeBackupPrivilege		Backup files and directories
2444	svchost.exe	18	SeRestorePrivilege		Restore files and directories
2444	svchost.exe	19	SeShutdownPrivilege		Shut down the system
2444	svchost.exe	20	SeDebugPrivilege		Debug programs
2444	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
2444	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
2444	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2444	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2444	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
2444	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
2444	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2444	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
2444	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
2444	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
2444	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2444	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2444	svchost.exe	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
2444	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
2444	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
2444	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
2532	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
2532	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
2532	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
2532	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
2532	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2532	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
2532	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
2532	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2532	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2532	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
2532	svchost.exe	12	SeSystemtimePrivilege		Change the system time
2532	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
2532	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
2532	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
2532	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
2532	svchost.exe	17	SeBackupPrivilege		Backup files and directories
2532	svchost.exe	18	SeRestorePrivilege		Restore files and directories
2532	svchost.exe	19	SeShutdownPrivilege		Shut down the system
2532	svchost.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
2532	svchost.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
2532	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
2532	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2532	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2532	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
2532	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
2532	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2532	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
2532	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
2532	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
2532	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2532	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2532	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
2532	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
2532	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
2532	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
2540	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
2540	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
2540	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
2540	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
2540	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2540	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
2540	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
2540	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2540	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2540	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
2540	svchost.exe	12	SeSystemtimePrivilege		Change the system time
