Volatility 3 Framework 2.4.1

PID	Process	Block	Variable	Value
1532	svchost.exe	0x192460038c0	PUBLIC	C:\Users\Public
1532	svchost.exe	0x192460038c0	RAW_TOOLS_DIR	C:\Tools
1532	svchost.exe	0x192460038c0	SystemDrive	C:
1532	svchost.exe	0x192460038c0	SystemRoot	C:\Windows
1532	svchost.exe	0x192460038c0	TEMP	C:\Windows\TEMP
1532	svchost.exe	0x192460038c0	TMP	C:\Windows\TEMP
1532	svchost.exe	0x192460038c0	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
1532	svchost.exe	0x192460038c0	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
1532	svchost.exe	0x192460038c0	USERDOMAIN	WORKGROUP
1532	svchost.exe	0x192460038c0	USERNAME	MSEDGEWIN10$
1532	svchost.exe	0x192460038c0	USERPROFILE	C:\Windows\system32\config\systemprofile
1532	svchost.exe	0x192460038c0	VM_COMMON_DIR	C:\ProgramData\FEVM
1532	svchost.exe	0x192460038c0	windir	C:\Windows
1540	svchost.exe	0x1ae37e03940	ALLUSERSPROFILE	C:\ProgramData
1540	svchost.exe	0x1ae37e03940	APPDATA	C:\Windows\ServiceProfiles\LocalService\AppData\Roaming
1540	svchost.exe	0x1ae37e03940	ChocolateyInstall	C:\ProgramData\chocolatey
1540	svchost.exe	0x1ae37e03940	ChocolateyToolsLocation	C:\Tools
1540	svchost.exe	0x1ae37e03940	CommonProgramFiles	C:\Program Files\Common Files
1540	svchost.exe	0x1ae37e03940	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
1540	svchost.exe	0x1ae37e03940	CommonProgramW6432	C:\Program Files\Common Files
1540	svchost.exe	0x1ae37e03940	COMPUTERNAME	MSEDGEWIN10
1540	svchost.exe	0x1ae37e03940	ComSpec	C:\Windows\system32\cmd.exe
1540	svchost.exe	0x1ae37e03940	DriverData	C:\Windows\System32\Drivers\DriverData
1540	svchost.exe	0x1ae37e03940	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
1540	svchost.exe	0x1ae37e03940	LOCALAPPDATA	C:\Windows\ServiceProfiles\LocalService\AppData\Local
1540	svchost.exe	0x1ae37e03940	NUMBER_OF_PROCESSORS	8
1540	svchost.exe	0x1ae37e03940	OS	Windows_NT
1540	svchost.exe	0x1ae37e03940	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Windows\ServiceProfiles\LocalService\AppData\Local\Microsoft\WindowsApps
1540	svchost.exe	0x1ae37e03940	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
1540	svchost.exe	0x1ae37e03940	PROCESSOR_ARCHITECTURE	AMD64
1540	svchost.exe	0x1ae37e03940	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
1540	svchost.exe	0x1ae37e03940	PROCESSOR_LEVEL	23
1540	svchost.exe	0x1ae37e03940	PROCESSOR_REVISION	7100
1540	svchost.exe	0x1ae37e03940	ProgramData	C:\ProgramData
1540	svchost.exe	0x1ae37e03940	ProgramFiles	C:\Program Files
1540	svchost.exe	0x1ae37e03940	ProgramFiles(x86)	C:\Program Files (x86)
1540	svchost.exe	0x1ae37e03940	ProgramW6432	C:\Program Files
1540	svchost.exe	0x1ae37e03940	PSModulePath	C:\ProgramData\FEVM;C:\ProgramData\Boxstarter;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
1540	svchost.exe	0x1ae37e03940	PUBLIC	C:\Users\Public
1540	svchost.exe	0x1ae37e03940	RAW_TOOLS_DIR	C:\Tools
1540	svchost.exe	0x1ae37e03940	SystemDrive	C:
1540	svchost.exe	0x1ae37e03940	SystemRoot	C:\Windows
1540	svchost.exe	0x1ae37e03940	TEMP	C:\Windows\SERVIC~1\LOCALS~1\AppData\Local\Temp
1540	svchost.exe	0x1ae37e03940	TMP	C:\Windows\SERVIC~1\LOCALS~1\AppData\Local\Temp
1540	svchost.exe	0x1ae37e03940	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
1540	svchost.exe	0x1ae37e03940	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
1540	svchost.exe	0x1ae37e03940	USERDOMAIN	NT AUTHORITY
1540	svchost.exe	0x1ae37e03940	USERNAME	LOCAL SERVICE
1540	svchost.exe	0x1ae37e03940	USERPROFILE	C:\Windows\ServiceProfiles\LocalService
1540	svchost.exe	0x1ae37e03940	VM_COMMON_DIR	C:\ProgramData\FEVM
1540	svchost.exe	0x1ae37e03940	windir	C:\Windows
1664	svchost.exe	0x1bcb94038c0	ALLUSERSPROFILE	C:\ProgramData
1664	svchost.exe	0x1bcb94038c0	APPDATA	C:\Windows\system32\config\systemprofile\AppData\Roaming
1664	svchost.exe	0x1bcb94038c0	ChocolateyInstall	C:\ProgramData\chocolatey
1664	svchost.exe	0x1bcb94038c0	ChocolateyToolsLocation	C:\Tools
1664	svchost.exe	0x1bcb94038c0	CommonProgramFiles	C:\Program Files\Common Files
1664	svchost.exe	0x1bcb94038c0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
1664	svchost.exe	0x1bcb94038c0	CommonProgramW6432	C:\Program Files\Common Files
1664	svchost.exe	0x1bcb94038c0	COMPUTERNAME	MSEDGEWIN10
1664	svchost.exe	0x1bcb94038c0	ComSpec	C:\Windows\system32\cmd.exe
1664	svchost.exe	0x1bcb94038c0	DriverData	C:\Windows\System32\Drivers\DriverData
1664	svchost.exe	0x1bcb94038c0	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
1664	svchost.exe	0x1bcb94038c0	LOCALAPPDATA	C:\Windows\system32\config\systemprofile\AppData\Local
1664	svchost.exe	0x1bcb94038c0	NUMBER_OF_PROCESSORS	8
1664	svchost.exe	0x1bcb94038c0	OS	Windows_NT
1664	svchost.exe	0x1bcb94038c0	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Windows\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps
1664	svchost.exe	0x1bcb94038c0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
1664	svchost.exe	0x1bcb94038c0	PROCESSOR_ARCHITECTURE	AMD64
1664	svchost.exe	0x1bcb94038c0	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
1664	svchost.exe	0x1bcb94038c0	PROCESSOR_LEVEL	23
1664	svchost.exe	0x1bcb94038c0	PROCESSOR_REVISION	7100
1664	svchost.exe	0x1bcb94038c0	ProgramData	C:\ProgramData
1664	svchost.exe	0x1bcb94038c0	ProgramFiles	C:\Program Files
1664	svchost.exe	0x1bcb94038c0	ProgramFiles(x86)	C:\Program Files (x86)
1664	svchost.exe	0x1bcb94038c0	ProgramW6432	C:\Program Files
1664	svchost.exe	0x1bcb94038c0	PSModulePath	C:\ProgramData\FEVM;C:\ProgramData\Boxstarter;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
1664	svchost.exe	0x1bcb94038c0	PUBLIC	C:\Users\Public
1664	svchost.exe	0x1bcb94038c0	RAW_TOOLS_DIR	C:\Tools
1664	svchost.exe	0x1bcb94038c0	SystemDrive	C:
1664	svchost.exe	0x1bcb94038c0	SystemRoot	C:\Windows
1664	svchost.exe	0x1bcb94038c0	TEMP	C:\Windows\TEMP
1664	svchost.exe	0x1bcb94038c0	TMP	C:\Windows\TEMP
1664	svchost.exe	0x1bcb94038c0	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
1664	svchost.exe	0x1bcb94038c0	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
1664	svchost.exe	0x1bcb94038c0	USERDOMAIN	WORKGROUP
1664	svchost.exe	0x1bcb94038c0	USERNAME	MSEDGEWIN10$
1664	svchost.exe	0x1bcb94038c0	USERPROFILE	C:\Windows\system32\config\systemprofile
1664	svchost.exe	0x1bcb94038c0	VM_COMMON_DIR	C:\ProgramData\FEVM
1664	svchost.exe	0x1bcb94038c0	windir	C:\Windows
1680	svchost.exe	0x2657de038c0	ALLUSERSPROFILE	C:\ProgramData
1680	svchost.exe	0x2657de038c0	APPDATA	C:\Windows\system32\config\systemprofile\AppData\Roaming
1680	svchost.exe	0x2657de038c0	ChocolateyInstall	C:\ProgramData\chocolatey
1680	svchost.exe	0x2657de038c0	ChocolateyToolsLocation	C:\Tools
1680	svchost.exe	0x2657de038c0	CommonProgramFiles	C:\Program Files\Common Files
1680	svchost.exe	0x2657de038c0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
1680	svchost.exe	0x2657de038c0	CommonProgramW6432	C:\Program Files\Common Files
1680	svchost.exe	0x2657de038c0	COMPUTERNAME	MSEDGEWIN10
1680	svchost.exe	0x2657de038c0	ComSpec	C:\Windows\system32\cmd.exe
1680	svchost.exe	0x2657de038c0	DriverData	C:\Windows\System32\Drivers\DriverData
1680	svchost.exe	0x2657de038c0	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
1680	svchost.exe	0x2657de038c0	LOCALAPPDATA	C:\Windows\system32\config\systemprofile\AppData\Local
1680	svchost.exe	0x2657de038c0	NUMBER_OF_PROCESSORS	8
1680	svchost.exe	0x2657de038c0	OS	Windows_NT
1680	svchost.exe	0x2657de038c0	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Windows\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps
1680	svchost.exe	0x2657de038c0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
1680	svchost.exe	0x2657de038c0	PROCESSOR_ARCHITECTURE	AMD64
1680	svchost.exe	0x2657de038c0	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
1680	svchost.exe	0x2657de038c0	PROCESSOR_LEVEL	23
1680	svchost.exe	0x2657de038c0	PROCESSOR_REVISION	7100
1680	svchost.exe	0x2657de038c0	ProgramData	C:\ProgramData
1680	svchost.exe	0x2657de038c0	ProgramFiles	C:\Program Files
1680	svchost.exe	0x2657de038c0	ProgramFiles(x86)	C:\Program Files (x86)
1680	svchost.exe	0x2657de038c0	ProgramW6432	C:\Program Files
1680	svchost.exe	0x2657de038c0	PSModulePath	C:\ProgramData\FEVM;C:\ProgramData\Boxstarter;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
1680	svchost.exe	0x2657de038c0	PUBLIC	C:\Users\Public
1680	svchost.exe	0x2657de038c0	RAW_TOOLS_DIR	C:\Tools
1680	svchost.exe	0x2657de038c0	SystemDrive	C:
1680	svchost.exe	0x2657de038c0	SystemRoot	C:\Windows
1680	svchost.exe	0x2657de038c0	TEMP	C:\Windows\TEMP
1680	svchost.exe	0x2657de038c0	TMP	C:\Windows\TEMP
1680	svchost.exe	0x2657de038c0	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
1680	svchost.exe	0x2657de038c0	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
1680	svchost.exe	0x2657de038c0	USERDOMAIN	WORKGROUP
1680	svchost.exe	0x2657de038c0	USERNAME	MSEDGEWIN10$
1680	svchost.exe	0x2657de038c0	USERPROFILE	C:\Windows\system32\config\systemprofile
1680	svchost.exe	0x2657de038c0	VM_COMMON_DIR	C:\ProgramData\FEVM
1680	svchost.exe	0x2657de038c0	windir	C:\Windows
1696	svchost.exe	0x22bd4a03940	ALLUSERSPROFILE	C:\ProgramData
1696	svchost.exe	0x22bd4a03940	APPDATA	C:\Windows\ServiceProfiles\LocalService\AppData\Roaming
1696	svchost.exe	0x22bd4a03940	ChocolateyInstall	C:\ProgramData\chocolatey
1696	svchost.exe	0x22bd4a03940	ChocolateyToolsLocation	C:\Tools
1696	svchost.exe	0x22bd4a03940	CommonProgramFiles	C:\Program Files\Common Files
1696	svchost.exe	0x22bd4a03940	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
1696	svchost.exe	0x22bd4a03940	CommonProgramW6432	C:\Program Files\Common Files
1696	svchost.exe	0x22bd4a03940	COMPUTERNAME	MSEDGEWIN10
1696	svchost.exe	0x22bd4a03940	ComSpec	C:\Windows\system32\cmd.exe
1696	svchost.exe	0x22bd4a03940	DriverData	C:\Windows\System32\Drivers\DriverData
1696	svchost.exe	0x22bd4a03940	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
1696	svchost.exe	0x22bd4a03940	LOCALAPPDATA	C:\Windows\ServiceProfiles\LocalService\AppData\Local
1696	svchost.exe	0x22bd4a03940	NUMBER_OF_PROCESSORS	8
1696	svchost.exe	0x22bd4a03940	OS	Windows_NT
1696	svchost.exe	0x22bd4a03940	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Windows\ServiceProfiles\LocalService\AppData\Local\Microsoft\WindowsApps
1696	svchost.exe	0x22bd4a03940	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
1696	svchost.exe	0x22bd4a03940	PROCESSOR_ARCHITECTURE	AMD64
1696	svchost.exe	0x22bd4a03940	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
1696	svchost.exe	0x22bd4a03940	PROCESSOR_LEVEL	23
1696	svchost.exe	0x22bd4a03940	PROCESSOR_REVISION	7100
1696	svchost.exe	0x22bd4a03940	ProgramData	C:\ProgramData
1696	svchost.exe	0x22bd4a03940	ProgramFiles	C:\Program Files
1696	svchost.exe	0x22bd4a03940	ProgramFiles(x86)	C:\Program Files (x86)
1696	svchost.exe	0x22bd4a03940	ProgramW6432	C:\Program Files
1696	svchost.exe	0x22bd4a03940	PSModulePath	C:\ProgramData\FEVM;C:\ProgramData\Boxstarter;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
1696	svchost.exe	0x22bd4a03940	PUBLIC	C:\Users\Public
1696	svchost.exe	0x22bd4a03940	RAW_TOOLS_DIR	C:\Tools
1696	svchost.exe	0x22bd4a03940	SystemDrive	C:
1696	svchost.exe	0x22bd4a03940	SystemRoot	C:\Windows
1696	svchost.exe	0x22bd4a03940	TEMP	C:\Windows\SERVIC~1\LOCALS~1\AppData\Local\Temp
1696	svchost.exe	0x22bd4a03940	TMP	C:\Windows\SERVIC~1\LOCALS~1\AppData\Local\Temp
1696	svchost.exe	0x22bd4a03940	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
1696	svchost.exe	0x22bd4a03940	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
1696	svchost.exe	0x22bd4a03940	USERDOMAIN	NT AUTHORITY
1696	svchost.exe	0x22bd4a03940	USERNAME	LOCAL SERVICE
1696	svchost.exe	0x22bd4a03940	USERPROFILE	C:\Windows\ServiceProfiles\LocalService
1696	svchost.exe	0x22bd4a03940	VM_COMMON_DIR	C:\ProgramData\FEVM
1696	svchost.exe	0x22bd4a03940	windir	C:\Windows
1780	svchost.exe	0x1b824a03940	ALLUSERSPROFILE	C:\ProgramData
1780	svchost.exe	0x1b824a03940	APPDATA	C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming
1780	svchost.exe	0x1b824a03940	ChocolateyInstall	C:\ProgramData\chocolatey
1780	svchost.exe	0x1b824a03940	ChocolateyToolsLocation	C:\Tools
1780	svchost.exe	0x1b824a03940	CommonProgramFiles	C:\Program Files\Common Files
1780	svchost.exe	0x1b824a03940	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
1780	svchost.exe	0x1b824a03940	CommonProgramW6432	C:\Program Files\Common Files
1780	svchost.exe	0x1b824a03940	COMPUTERNAME	MSEDGEWIN10
1780	svchost.exe	0x1b824a03940	ComSpec	C:\Windows\system32\cmd.exe
1780	svchost.exe	0x1b824a03940	DriverData	C:\Windows\System32\Drivers\DriverData
1780	svchost.exe	0x1b824a03940	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
1780	svchost.exe	0x1b824a03940	LOCALAPPDATA	C:\Windows\ServiceProfiles\NetworkService\AppData\Local
1780	svchost.exe	0x1b824a03940	NUMBER_OF_PROCESSORS	8
1780	svchost.exe	0x1b824a03940	OS	Windows_NT
1780	svchost.exe	0x1b824a03940	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Microsoft\WindowsApps
1780	svchost.exe	0x1b824a03940	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
1780	svchost.exe	0x1b824a03940	PROCESSOR_ARCHITECTURE	AMD64
1780	svchost.exe	0x1b824a03940	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
1780	svchost.exe	0x1b824a03940	PROCESSOR_LEVEL	23
1780	svchost.exe	0x1b824a03940	PROCESSOR_REVISION	7100
1780	svchost.exe	0x1b824a03940	ProgramData	C:\ProgramData
1780	svchost.exe	0x1b824a03940	ProgramFiles	C:\Program Files
1780	svchost.exe	0x1b824a03940	ProgramFiles(x86)	C:\Program Files (x86)
1780	svchost.exe	0x1b824a03940	ProgramW6432	C:\Program Files
1780	svchost.exe	0x1b824a03940	PSModulePath	C:\ProgramData\FEVM;C:\ProgramData\Boxstarter;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
1780	svchost.exe	0x1b824a03940	PUBLIC	C:\Users\Public
1780	svchost.exe	0x1b824a03940	RAW_TOOLS_DIR	C:\Tools
1780	svchost.exe	0x1b824a03940	SystemDrive	C:
1780	svchost.exe	0x1b824a03940	SystemRoot	C:\Windows
1780	svchost.exe	0x1b824a03940	TEMP	C:\Windows\SERVIC~1\NETWOR~1\AppData\Local\Temp
1780	svchost.exe	0x1b824a03940	TMP	C:\Windows\SERVIC~1\NETWOR~1\AppData\Local\Temp
1780	svchost.exe	0x1b824a03940	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
1780	svchost.exe	0x1b824a03940	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
1780	svchost.exe	0x1b824a03940	USERDOMAIN	WORKGROUP
1780	svchost.exe	0x1b824a03940	USERNAME	MSEDGEWIN10$
1780	svchost.exe	0x1b824a03940	USERPROFILE	C:\Windows\ServiceProfiles\NetworkService
1780	svchost.exe	0x1b824a03940	VM_COMMON_DIR	C:\ProgramData\FEVM
1780	svchost.exe	0x1b824a03940	windir	C:\Windows
1896	svchost.exe	0x21a10a038c0	ALLUSERSPROFILE	C:\ProgramData
1896	svchost.exe	0x21a10a038c0	APPDATA	C:\Windows\system32\config\systemprofile\AppData\Roaming
1896	svchost.exe	0x21a10a038c0	ChocolateyInstall	C:\ProgramData\chocolatey
1896	svchost.exe	0x21a10a038c0	ChocolateyToolsLocation	C:\Tools
1896	svchost.exe	0x21a10a038c0	CommonProgramFiles	C:\Program Files\Common Files
1896	svchost.exe	0x21a10a038c0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
1896	svchost.exe	0x21a10a038c0	CommonProgramW6432	C:\Program Files\Common Files
1896	svchost.exe	0x21a10a038c0	COMPUTERNAME	MSEDGEWIN10
1896	svchost.exe	0x21a10a038c0	ComSpec	C:\Windows\system32\cmd.exe
1896	svchost.exe	0x21a10a038c0	DriverData	C:\Windows\System32\Drivers\DriverData
1896	svchost.exe	0x21a10a038c0	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
1896	svchost.exe	0x21a10a038c0	LOCALAPPDATA	C:\Windows\system32\config\systemprofile\AppData\Local
1896	svchost.exe	0x21a10a038c0	NUMBER_OF_PROCESSORS	8
1896	svchost.exe	0x21a10a038c0	OS	Windows_NT
1896	svchost.exe	0x21a10a038c0	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Windows\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps
1896	svchost.exe	0x21a10a038c0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
1896	svchost.exe	0x21a10a038c0	PROCESSOR_ARCHITECTURE	AMD64
1896	svchost.exe	0x21a10a038c0	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
1896	svchost.exe	0x21a10a038c0	PROCESSOR_LEVEL	23
1896	svchost.exe	0x21a10a038c0	PROCESSOR_REVISION	7100
1896	svchost.exe	0x21a10a038c0	ProgramData	C:\ProgramData
1896	svchost.exe	0x21a10a038c0	ProgramFiles	C:\Program Files
1896	svchost.exe	0x21a10a038c0	ProgramFiles(x86)	C:\Program Files (x86)
1896	svchost.exe	0x21a10a038c0	ProgramW6432	C:\Program Files
1896	svchost.exe	0x21a10a038c0	PSModulePath	C:\ProgramData\FEVM;C:\ProgramData\Boxstarter;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
1896	svchost.exe	0x21a10a038c0	PUBLIC	C:\Users\Public
1896	svchost.exe	0x21a10a038c0	RAW_TOOLS_DIR	C:\Tools
1896	svchost.exe	0x21a10a038c0	SystemDrive	C:
1896	svchost.exe	0x21a10a038c0	SystemRoot	C:\Windows
1896	svchost.exe	0x21a10a038c0	TEMP	C:\Windows\TEMP
1896	svchost.exe	0x21a10a038c0	TMP	C:\Windows\TEMP
1896	svchost.exe	0x21a10a038c0	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
1896	svchost.exe	0x21a10a038c0	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
1896	svchost.exe	0x21a10a038c0	USERDOMAIN	WORKGROUP
1896	svchost.exe	0x21a10a038c0	USERNAME	MSEDGEWIN10$
1896	svchost.exe	0x21a10a038c0	USERPROFILE	C:\Windows\system32\config\systemprofile
1896	svchost.exe	0x21a10a038c0	VM_COMMON_DIR	C:\ProgramData\FEVM
1896	svchost.exe	0x21a10a038c0	windir	C:\Windows
1960	svchost.exe	0x1ebcb8038c0	ALLUSERSPROFILE	C:\ProgramData
1960	svchost.exe	0x1ebcb8038c0	APPDATA	C:\Windows\system32\config\systemprofile\AppData\Roaming
1960	svchost.exe	0x1ebcb8038c0	ChocolateyInstall	C:\ProgramData\chocolatey
1960	svchost.exe	0x1ebcb8038c0	ChocolateyToolsLocation	C:\Tools
1960	svchost.exe	0x1ebcb8038c0	CommonProgramFiles	C:\Program Files\Common Files
1960	svchost.exe	0x1ebcb8038c0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
1960	svchost.exe	0x1ebcb8038c0	CommonProgramW6432	C:\Program Files\Common Files
1960	svchost.exe	0x1ebcb8038c0	COMPUTERNAME	MSEDGEWIN10
1960	svchost.exe	0x1ebcb8038c0	ComSpec	C:\Windows\system32\cmd.exe
1960	svchost.exe	0x1ebcb8038c0	DriverData	C:\Windows\System32\Drivers\DriverData
1960	svchost.exe	0x1ebcb8038c0	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
1960	svchost.exe	0x1ebcb8038c0	LOCALAPPDATA	C:\Windows\system32\config\systemprofile\AppData\Local
1960	svchost.exe	0x1ebcb8038c0	NUMBER_OF_PROCESSORS	8
1960	svchost.exe	0x1ebcb8038c0	OS	Windows_NT
1960	svchost.exe	0x1ebcb8038c0	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Windows\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps
