Volatility 3 Framework 2.4.1

PID	Process	Value	Privilege	Attributes	Description
2088	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2088	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2088	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
2088	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
2088	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2088	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
2088	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
2088	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
2088	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2088	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2088	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
2088	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
2088	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
2088	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
2096	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
2096	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
2096	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
2096	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
2096	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2096	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
2096	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
2096	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2096	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2096	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
2096	svchost.exe	12	SeSystemtimePrivilege		Change the system time
2096	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
2096	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
2096	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
2096	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
2096	svchost.exe	17	SeBackupPrivilege		Backup files and directories
2096	svchost.exe	18	SeRestorePrivilege		Restore files and directories
2096	svchost.exe	19	SeShutdownPrivilege		Shut down the system
2096	svchost.exe	20	SeDebugPrivilege		Debug programs
2096	svchost.exe	21	SeAuditPrivilege		Generate security audits
2096	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
2096	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2096	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2096	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
2096	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
2096	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2096	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
2096	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
2096	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
2096	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2096	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2096	svchost.exe	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
2096	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
2096	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
2096	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
2164	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
2164	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
2164	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
2164	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
2164	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2164	svchost.exe	7	SeTcbPrivilege	Default	Act as part of the operating system
2164	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
2164	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2164	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2164	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
2164	svchost.exe	12	SeSystemtimePrivilege		Change the system time
2164	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
2164	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
2164	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
2164	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
2164	svchost.exe	17	SeBackupPrivilege		Backup files and directories
2164	svchost.exe	18	SeRestorePrivilege		Restore files and directories
2164	svchost.exe	19	SeShutdownPrivilege		Shut down the system
2164	svchost.exe	20	SeDebugPrivilege	Default	Debug programs
2164	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
2164	svchost.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
2164	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2164	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2164	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
2164	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
2164	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2164	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
2164	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
2164	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
2164	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2164	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2164	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
2164	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
2164	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
2164	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
2228	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
2228	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
2228	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
2228	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
2228	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2228	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
2228	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
2228	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2228	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2228	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
2228	svchost.exe	12	SeSystemtimePrivilege		Change the system time
2228	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
2228	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
2228	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
2228	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
2228	svchost.exe	17	SeBackupPrivilege		Backup files and directories
2228	svchost.exe	18	SeRestorePrivilege		Restore files and directories
2228	svchost.exe	19	SeShutdownPrivilege		Shut down the system
2228	svchost.exe	20	SeDebugPrivilege		Debug programs
2228	svchost.exe	21	SeAuditPrivilege		Generate security audits
2228	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
2228	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2228	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2228	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
2228	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
2228	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2228	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
2228	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
2228	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
2228	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2228	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2228	svchost.exe	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
2228	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
2228	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
2228	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
2360	spoolsv.exe	2	SeCreateTokenPrivilege		Create a token object
2360	spoolsv.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
2360	spoolsv.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
2360	spoolsv.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
2360	spoolsv.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2360	spoolsv.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
2360	spoolsv.exe	8	SeSecurityPrivilege		Manage auditing and security log
2360	spoolsv.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2360	spoolsv.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2360	spoolsv.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
2360	spoolsv.exe	12	SeSystemtimePrivilege		Change the system time
2360	spoolsv.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
2360	spoolsv.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
2360	spoolsv.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
2360	spoolsv.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
2360	spoolsv.exe	17	SeBackupPrivilege		Backup files and directories
2360	spoolsv.exe	18	SeRestorePrivilege		Restore files and directories
2360	spoolsv.exe	19	SeShutdownPrivilege		Shut down the system
2360	spoolsv.exe	20	SeDebugPrivilege	Default	Debug programs
2360	spoolsv.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
2360	spoolsv.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
2360	spoolsv.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2360	spoolsv.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2360	spoolsv.exe	25	SeUndockPrivilege		Remove computer from docking station
2360	spoolsv.exe	26	SeSyncAgentPrivilege		Synch directory service data
2360	spoolsv.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2360	spoolsv.exe	28	SeManageVolumePrivilege		Manage the files on a volume
2360	spoolsv.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
2360	spoolsv.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
2360	spoolsv.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2360	spoolsv.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2360	spoolsv.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
2360	spoolsv.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
2360	spoolsv.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
2360	spoolsv.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
2408	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
2408	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
2408	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
2408	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
2408	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2408	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
2408	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
2408	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2408	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2408	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
2408	svchost.exe	12	SeSystemtimePrivilege		Change the system time
2408	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
2408	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
2408	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
2408	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
2408	svchost.exe	17	SeBackupPrivilege		Backup files and directories
2408	svchost.exe	18	SeRestorePrivilege		Restore files and directories
2408	svchost.exe	19	SeShutdownPrivilege		Shut down the system
2408	svchost.exe	20	SeDebugPrivilege		Debug programs
2408	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
2408	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
2408	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2408	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2408	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
2408	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
2408	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2408	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
